symbol,_priceFormat,_priceFormatType,_tickSize,buyFillId,sellFillId,qty,buyPrice,sellPrice,pnl,boughtTimestamp,soldTimestamp,duration,,,,,,,,
ZNM4,5,1,0.015625,71932960951,71932960918,3,108 250,108 250,$0.00,05/13/2024 09:53:08,05/13/2024 09:45:51,7min 17sec,,,,,,,,
ZNM4,5,1,0.015625,71932961061,71932961070,3,108 240,108 245,$46.88,05/13/2024 10:59:58,05/13/2024 11:00:19,20sec,,,,,,,,
ZNM4,5,1,0.015625,71932961099,71932961111,3,108 280,108 285,$46.88,05/13/2024 15:53:19,05/13/2024 15:57:32,4min 13sec,,,,,,,,
ZNM4,5,1,0.015625,71932961196,71932961205,1,108 275,108 280,$15.62,05/14/2024 10:13:45,05/14/2024 10:18:09,4min 24sec,,,,,,,,
ZNM4,5,1,0.015625,71932961213,71932961222,2,108 275,108 280,$31.25,05/14/2024 10:20:43,05/14/2024 10:21:01,17sec,,,,,,,,
ZNM4,5,1,0.015625,71932961242,71932961251,3,108 275,108 280,$46.88,05/14/2024 10:45:20,05/14/2024 10:48:15,2min 55sec,,,,,,,,
ZNM4,5,1,0.015625,71932961259,71932961273,1,108 270,108 275,$15.62,05/14/2024 10:51:20,05/14/2024 10:54:53,3min 32sec,,,,,,,,
ZNM4,5,1,0.015625,71932961325,71932961367,3,109 060,109 065,$46.88,05/15/2024 09:48:24,05/15/2024 09:52:58,4min 33sec,,,,,,,,
ZNM4,5,1,0.015625,71932961408,71932961459,3,109 070,109 075,$46.88,05/15/2024 10:42:46,05/15/2024 10:45:05,2min 18sec,,,,,,,,
ZNM4,5,1,0.015625,71932961476,71932961488,1,109 065,109 070,$15.62,05/15/2024 10:49:57,05/15/2024 10:50:05,7sec,,,,,,,,
ZNM4,5,1,0.015625,71932961476,71932961508,1,109 065,109 070,$15.62,05/15/2024 10:49:57,05/15/2024 10:50:50,52sec,,,,,,,,
ZNM4,5,1,0.015625,71932961476,71932961516,1,109 065,109 070,$15.62,05/15/2024 10:49:57,05/15/2024 10:50:54,56sec,,,,,,,,
ZNM4,5,1,0.015625,71932961544,71932961553,3,109 250,109 255,$46.88,05/16/2024 09:09:45,05/16/2024 09:12:38,2min 53sec,,,,,,,,
ZNM4,5,1,0.015625,71932961591,71932961618,3,109 260,109 260,$0.00,05/16/2024 10:08:01,05/16/2024 10:18:02,10min ,,,,,,,,
ZNM4,5,1,0.015625,71932961623,71932961660,1,109 250,109 255,$15.62,05/16/2024 10:18:31,05/16/2024 10:20:08,1min 36sec,,,,,,,,
ZNM4,5,1,0.015625,71932961623,71932961665,1,109 250,109 255,$15.62,05/16/2024 10:18:31,05/16/2024 10:20:08,1min 36sec,,,,,,,,
ZNM4,5,1,0.015625,71932961623,71932961670,1,109 250,109 255,$15.62,05/16/2024 10:18:31,05/16/2024 10:20:08,1min 36sec,,,,,,,,
ZNM4,5,1,0.015625,71932961758,71932961767,3,109 140,109 145,$46.88,05/17/2024 09:56:28,05/17/2024 09:56:33,4sec,,,,,,,,
ZNM4,5,1,0.015625,71932961805,71932961778,1,109 145,109 145,$0.00,05/17/2024 09:56:56,05/17/2024 09:56:33,22sec,,,,,,,,
ZNM4,5,1,0.015625,71932961813,71932961825,1,109 145,109 145,$0.00,05/17/2024 09:57:12,05/17/2024 09:57:28,15sec,,,,,,,,
ZNM4,5,1,0.015625,71932961836,71932961825,1,109 145,109 145,$0.00,05/17/2024 10:02:09,05/17/2024 09:57:28,4min 41sec,,,,,,,,
ZNM4,5,1,0.015625,71932961841,71932961825,1,109 145,109 145,$0.00,05/17/2024 10:02:09,05/17/2024 09:57:28,4min 41sec,,,,,,,,
ZNM4,5,1,0.015625,71932961968,71932961991,3,109 030,109 035,$46.88,05/21/2024 09:38:24,05/21/2024 10:08:25,30min ,,,,,,,,
ZNM4,5,1,0.015625,71932962089,71932962080,3,109 090,109 095,$46.88,05/21/2024 15:59:52,05/21/2024 15:52:25,7min 27sec,,,,,,,,
ZNM4,5,1,0.015625,71932962109,71932962118,3,109 080,109 085,$46.88,05/21/2024 16:14:58,05/21/2024 16:16:12,1min 14sec,,,,,,,,
ZNM4,5,1,0.015625,71932962158,71932962149,1,109 010,109 015,$15.62,05/22/2024 09:07:55,05/22/2024 09:05:39,2min 15sec,,,,,,,,
ZNM4,5,1,0.015625,71932962163,71932962149,2,109 010,109 015,$31.25,05/22/2024 09:07:55,05/22/2024 09:05:39,2min 16sec,,,,,,,,
ZNM4,5,1,0.015625,71932962180,71932962195,3,109 000,109 000,$0.00,05/22/2024 09:29:28,05/22/2024 09:32:03,2min 35sec,,,,,,,,
ZNM4,5,1,0.015625,71932962254,71932962275,3,109 010,109 010,$0.00,05/22/2024 10:42:20,05/22/2024 10:49:59,7min 39sec,,,,,,,,
ZNM4,5,1,0.015625,71932962346,71932962355,3,109 020,109 025,$46.88,05/22/2024 16:40:06,05/22/2024 16:40:07,,,,,,,,,
ZNM4,5,1,0.015625,71932962372,71932962363,3,109 030,109 035,$46.88,05/22/2024 16:43:46,05/22/2024 16:43:37,9sec,,,,,,,,
ZNM4,5,1,0.015625,71932962448,71932962478,3,109 005,109 000,$(46.88),05/23/2024 09:53:34,05/23/2024 09:59:02,5min 28sec,,,,,,,,
ZNM4,5,1,0.015625,71932962457,71932962478,3,108 315,109 000,$46.88,05/23/2024 09:57:59,05/23/2024 09:59:02,1min 3sec,,,,,,,,
ZNM4,5,1,0.015625,71932962575,71932962566,3,109 000,109 005,$46.88,05/23/2024 11:04:53,05/23/2024 11:03:15,1min 37sec,,,,,,,,
ZNM4,5,1,0.015625,71932962630,71932962671,3,108 235,108 240,$46.88,05/24/2024 09:59:42,05/24/2024 10:13:41,13min 58sec,,,,,,,,
ZNM4,5,1,0.015625,71932962639,71932962671,3,108 230,108 240,$93.75,05/24/2024 10:02:05,05/24/2024 10:13:41,11min 35sec,,,,,,,,
ZNU4,5,1,0.015625,84323961666,84323961676,3,110 105,110 110,$46.88,06/26/2024 09:50:20,06/26/2024 09:51:38,1min 18sec,,,,,,,,
ZNU4,5,1,0.015625,84323961797,84323961807,3,110 060,110 065,$46.88,06/28/2024 09:43:16,06/28/2024 09:43:43,27sec,,,,,,,,
ZNU4,5,1,0.015625,84323961910,84323961921,3,109 205,109 210,$46.88,07/01/2024 09:16:30,07/01/2024 09:16:33,3sec,,,,,,,,
ZNU4,5,1,0.015625,84323961935,84323961950,3,109 205,109 205,$0.00,07/01/2024 09:57:57,07/01/2024 09:59:55,1min 57sec,,,,,,,,
ZNU4,5,1,0.015625,84323961958,84323961997,1,109 195,109 200,$15.62,07/01/2024 10:01:13,07/01/2024 10:01:24,10sec,,,,,,,,
ZNU4,5,1,0.015625,84323961961,84323961997,1,109 195,109 200,$15.62,07/01/2024 10:01:14,07/01/2024 10:01:24,10sec,,,,,,,,
ZNU4,5,1,0.015625,84323961982,84323961997,1,109 195,109 200,$15.62,07/01/2024 10:01:20,07/01/2024 10:01:24,4sec,,,,,,,,
ZNU4,5,1,0.015625,84323962059,84323962069,3,109 130,109 135,$46.88,07/03/2024 09:34:36,07/03/2024 09:34:42,5sec,,,,,,,,
ZNU4,5,1,0.015625,84323962171,84323962160,3,110 145,110 150,$46.88,07/08/2024 09:15:36,07/08/2024 09:14:54,41sec,,,,,,,,
ZNU4,5,1,0.015625,84323962218,84323962233,3,110 130,110 130,$0.00,07/08/2024 09:58:48,07/08/2024 09:58:54,5sec,,,,,,,,
ZNU4,5,1,0.015625,84323962312,84323962322,3,110 125,110 130,$46.88,07/10/2024 08:49:30,07/10/2024 08:49:38,7sec,,,,,,,,
ZNU4,5,1,0.015625,84323962369,84323962378,1,110 145,110 150,$15.62,07/10/2024 10:34:27,07/10/2024 10:34:32,5sec,,,,,,,,
ZNU4,5,1,0.015625,84323962398,84323962389,1,110 155,110 160,$15.62,07/10/2024 10:48:08,07/10/2024 10:47:54,14sec,,,,,,,,
ZNU4,5,1,0.015625,84323962471,84323962480,1,110 130,110 135,$15.62,07/11/2024 09:41:22,07/11/2024 09:46:18,4min 56sec,,,,,,,,
ZNU4,5,1,0.015625,84323962551,84323962581,1,110 145,110 145,$0.00,07/11/2024 10:23:43,07/11/2024 10:28:50,5min 7sec,,,,,,,,
ZNU4,5,1,0.015625,84323962646,84323962637,3,110 165,110 170,$46.88,07/11/2024 11:11:48,07/11/2024 11:11:06,42sec,,,,,,,,
ZNU4,5,1,0.015625,84323962725,84323962710,3,110 315,110 315,$0.00,07/12/2024 10:15:18,07/12/2024 10:12:51,2min 26sec,,,,,,,,
ZNU4,5,1,0.015625,84323962754,84323962763,3,110 295,110 300,$46.88,07/12/2024 10:46:08,07/12/2024 10:46:56,48sec,,,,,,,,
ZNU4,5,1,0.015625,84323962905,84323962894,1,111 085,111 090,$15.62,07/17/2024 09:04:48,07/17/2024 09:03:24,1min 23sec,,,,,,,,
ZNU4,5,1,0.015625,84323962985,84323962928,1,111 100,111 090,$(31.25),07/17/2024 10:03:35,07/17/2024 10:01:06,2min 29sec,,,,,,,,
ZNU4,5,1,0.015625,84323962985,84323962931,2,111 100,111 090,$(62.50),07/17/2024 10:03:35,07/17/2024 10:01:06,2min 28sec,,,,,,,,
ZNU4,5,1,0.015625,84323962985,84323962964,3,111 100,111 100,$0.00,07/17/2024 10:03:35,07/17/2024 10:02:31,1min 4sec,,,,,,,,
ZNU4,5,1,0.015625,84323963017,84323963026,3,111 095,111 100,$46.88,07/18/2024 09:18:20,07/18/2024 09:22:51,4min 31sec,,,,,,,,
ZNU4,5,1,0.015625,84323963034,84323963043,3,111 085,111 090,$46.88,07/18/2024 09:42:47,07/18/2024 09:42:56,9sec,,,,,,,,
ZNU4,5,1,0.015625,84323963054,84323963063,3,111 070,111 075,$46.88,07/18/2024 10:44:07,07/18/2024 10:44:10,3sec,,,,,,,,
ZNU4,5,1,0.015625,84323963106,84323963091,3,111 045,111 030,$(140.62),07/19/2024 08:52:30,07/19/2024 08:50:39,1min 51sec,,,,,,,,
ZNU4,5,1,0.015625,84323963149,84323963160,5,110 290,110 295,$78.12,07/22/2024 10:22:29,07/22/2024 10:23:40,1min 11sec,,,,,,,,
ZNU4,5,1,0.015625,84323963218,84323963257,1,110 255,110 260,$15.62,07/23/2024 10:09:50,07/23/2024 10:12:43,2min 52sec,,,,,,,,
ZNU4,5,1,0.015625,84323963227,84323963257,1,110 255,110 260,$15.62,07/23/2024 10:10:19,07/23/2024 10:12:43,2min 23sec,,,,,,,,
ZNU4,5,1,0.015625,84323963242,84323963257,3,110 255,110 260,$46.88,07/23/2024 10:11:21,07/23/2024 10:12:43,1min 21sec,,,,,,,,
ZNU4,5,1,0.015625,84323963326,84323963310,2,110 315,110 315,$0.00,07/25/2024 09:21:47,07/25/2024 09:21:21,25sec,,,,,,,,
ZNU4,5,1,0.015625,84323963361,84323963346,2,111 005,111 005,$0.00,07/25/2024 09:27:16,07/25/2024 09:25:37,1min 39sec,,,,,,,,
ZNU4,5,1,0.015625,84323963410,84323963419,5,110 255,110 260,$78.12,07/26/2024 09:03:06,07/26/2024 09:04:00,54sec,,,,,,,,
ZNU4,5,1,0.015625,84323963433,84323963442,5,110 245,110 250,$78.12,07/26/2024 09:14:47,07/26/2024 09:14:49,1sec,,,,,,,,
ZNU4,5,1,0.015625,84323963450,84323963459,5,110 240,110 245,$78.12,07/26/2024 09:25:41,07/26/2024 09:26:03,21sec,,,,,,,,
ZNU4,5,1,0.015625,84323963586,84323963597,2,111 090,111 095,$31.25,07/30/2024 09:20:18,07/30/2024 09:20:33,14sec,,,,,,,,
ZNU4,5,1,0.015625,84323963605,84323963614,3,111 090,111 095,$46.88,07/30/2024 09:20:47,07/30/2024 09:20:48,,,,,,,,,
ZNU4,5,1,0.015625,84323963664,84323963688,5,111 085,111 085,$0.00,07/30/2024 10:13:59,07/30/2024 10:16:53,2min 53sec,,,,,,,,
ZNU4,5,1,0.015625,84323963673,84323963688,5,111 080,111 085,$78.12,07/30/2024 10:16:10,07/30/2024 10:16:53,43sec,,,,,,,,
ZNU4,5,1,0.015625,84323963722,84323963731,5,111 080,111 085,$78.12,07/30/2024 11:21:03,07/30/2024 11:21:30,26sec,,,,,,,,
ZNU4,5,1,0.015625,84323963756,84323963780,3,111 175,111 180,$46.88,07/31/2024 08:39:01,07/31/2024 08:39:34,33sec,,,,,,,,
ZNU4,5,1,0.015625,84323963765,84323963780,2,111 175,111 180,$31.25,07/31/2024 08:39:05,07/31/2024 08:39:34,28sec,,,,,,,,
ZNU4,5,1,0.015625,84323963889,84323963904,5,111 180,111 180,$0.00,07/31/2024 10:48:26,07/31/2024 10:55:00,6min 33sec,,,,,,,,
ZNU4,5,1,0.015625,84323963927,84323963939,2,111 165,111 170,$31.25,07/31/2024 11:12:07,07/31/2024 11:12:15,8sec,,,,,,,,
ZNU4,5,1,0.015625,84323963930,84323963939,3,111 165,111 170,$46.88,07/31/2024 11:12:07,07/31/2024 11:12:15,8sec,,,,,,,,
ZNU4,5,1,0.015625,84323963960,84323964029,3,112 035,112 035,$0.00,08/01/2024 09:40:55,08/01/2024 09:46:20,5min 25sec,,,,,,,,
ZNU4,5,1,0.015625,84323963969,84323964029,1,112 030,112 035,$15.62,08/01/2024 09:44:49,08/01/2024 09:46:20,1min 31sec,,,,,,,,
ZNU4,5,1,0.015625,84323963984,84323964029,1,112 030,112 035,$15.62,08/01/2024 09:45:09,08/01/2024 09:46:20,1min 11sec,,,,,,,,
ZNU4,5,1,0.015625,84323963999,84323964029,1,112 030,112 035,$15.62,08/01/2024 09:45:29,08/01/2024 09:46:20,50sec,,,,,,,,
ZNU4,5,1,0.015625,84323964014,84323964029,2,112 030,112 035,$31.25,08/01/2024 09:45:53,08/01/2024 09:46:20,27sec,,,,,,,,
ZNU4,5,1,0.015625,84323964078,84323964087,5,112 030,112 035,$78.12,08/01/2024 10:30:47,08/01/2024 10:31:00,13sec,,,,,,,,
ZNU4,5,1,0.015625,84323964160,84323964178,2,112 280,112 285,$31.25,08/02/2024 09:28:47,08/02/2024 09:29:04,17sec,,,,,,,,
ZNU4,5,1,0.015625,84323964195,84323964201,2,112 280,112 285,$31.25,08/02/2024 09:44:20,08/02/2024 09:45:09,49sec,,,,,,,,
ZNU4,5,1,0.015625,84323964206,84323964212,2,112 270,112 275,$31.25,08/02/2024 10:02:35,08/02/2024 10:02:36,,,,,,,,,
ZNU4,5,1,0.015625,84323964229,84323964253,1,112 275,112 280,$15.62,08/02/2024 10:54:59,08/02/2024 10:55:12,13sec,,,,,,,,
ZNU4,5,1,0.015625,84323964238,84323964253,1,112 275,112 280,$15.62,08/02/2024 10:55:12,08/02/2024 10:55:12,,,,,,,,,
ZNU4,5,1,0.015625,84323964309,84323964298,1,112 285,112 290,$15.62,08/09/2024 11:31:34,08/09/2024 11:31:33,1sec,,,,,,,,
ZNU4,5,1,0.015625,84323964326,84323964317,1,112 285,112 290,$15.62,08/09/2024 11:32:19,08/09/2024 11:31:39,40sec,,,,,,,,
ZNU4,5,1,0.015625,84323964422,84323964405,2,113 095,113 100,$31.25,08/16/2024 12:58:28,08/16/2024 12:52:49,5min 39sec,,,,,,,,
ZNU4,5,1,0.015625,84323964486,84323964497,2,113 060,113 065,$31.25,08/20/2024 11:45:07,08/20/2024 11:45:27,19sec,,,,,,,,
ZBZ4,5,1,0.03125,84323964558,84323964566,2,123 25,123 26,$62.50,08/30/2024 09:40:19,08/30/2024 09:40:33,14sec,,,,,,,,
ZBZ4,5,1,0.03125,84323964625,84323964634,1,123 28,123 29,$31.25,08/30/2024 10:44:42,08/30/2024 10:45:18,35sec,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
